em_no,fl_no,date,cls
B0266,FB578,7,F
B0266,FB416,7,F
B0266,FB93,8,F
B0266,FB1795,8,F
B0266,FB1796,8,F
B0266,FB32,8,F
B0266,FB647,8,F
B0266,FB650,8,F
B0266,FB13,9,F
B0266,FB18,9,F
B0266,FB21,9,F
B0266,FB26,9,F
B0266,FB69,9,F
B0266,FB74,9,F
B0266,FB479,9,F
B0266,FB460,10,F
B0266,FB395,10,F
B0266,FB398,10,F
B0266,FB259,10,F
B0266,FB264,10,F
B0266,FB389,10,F
B0266,FB382,11,F
B0266,FB995,11,F
B0266,FB996,11,F
B0266,FB1895,11,F
B0266,FB1892,12,F
B0266,FB575,12,F
B0266,FB576,12,F
B0266,FB33,12,F
B0266,FB1647,12,F
B0266,FB584,13,F
B0266,FB471,13,F
B0266,FB470,13,F
B0266,FB387,13,F
B0266,FB390,13,F
B0266,FB583,14,F
B0266,FB584,14,F
B0266,FB471,14,F
B0266,FB470,14,F
B0266,FB387,14,F
B0266,FB390,14,F
B0266,FB93,15,F
B0266,FB523,15,F
B0266,FB1867,15,F
B0266,FB468,15,F
B0266,FB557,15,F
B0266,FB558,15,F
B0266,FB671,16,F
B0266,FB674,16,F
B0266,FB741,16,F
B0266,FB742,16,F
B0266,FB455,16,F
B0266,FB458,16,F
B0266,FB1099,16,F
B0266,FB454,17,F
B0266,FB589,17,F
B0266,FB592,17,F
B0266,FB637,17,F
B0266,FB640,17,F
B0266,FB583,18,F
B0266,FB584,18,F
B0266,FB471,18,F
B0266,FB470,18,F
B0266,FB387,18,F
B0266,FB390,18,F
B0266,FB13,19,F
B0266,FB18,19,F
B0266,FB61,19,F
B0266,FB64,19,F
B0266,FB33,19,F
B0266,FB36,19,F
B0266,FB389,19,F
B0266,FB382,20,F
B0266,FB57,20,F
B0266,FB1142,20,F
B0266,FB1141,20,F
B0266,FB74,20,F
B0266,FB321,20,F
B0266,FB312,21,F
B0266,FB747,21,F
B0266,FB748,21,F
B0266,FB253,21,F
B0266,FB1209,21,F
B0266,FB474,21,F
B0266,FB583,22,F
B0266,FB584,22,F
B0266,FB63,22,F
B0266,FB290,22,F
B0266,FB428,22,F
B0266,FB529,22,F
B0266,FB642,23,F
B0266,FB663,23,F
B0266,FB666,23,F
B0266,FB789,23,F
B0266,FB790,23,F
B0266,FB539,23,F
B0266,FB532,24,F
B0266,FB981,24,F
B0266,FB454,25,F
B0266,FB555,25,F
B0266,FB556,25,F
B0266,FB285,25,F
B0266,FB286,25,F
B0266,FB451,26,F
B0266,FB454,26,F
B0266,FB253,26,F
B0266,FB1209,26,F
B0266,FB474,26,F
B0266,FB651,27,F
B0266,FB658,27,F
B0266,FB685,27,F
B0266,FB688,27,F
B0266,FB651,28,F
B0266,FB654,28,F
B0266,FB251,28,F
B0266,FB256,28,F
B0266,FB755,28,F
B0266,FB758,28,F
B0266,FB689,28,F
B0266,FB1271,29,F
B0266,FB1693,29,F
B0266,FB1868,29,F
B0266,FB526,29,F
B0266,FB40,29,F
B0266,FB583,30,F
B0266,FB584,30,F
B0266,FB87,30,F
B0266,FB88,30,F
B0266,FB799,30,F
B0266,FB792,31,F
B0266,FB403,31,F
B0266,FB406,31,F
B0266,FB405,31,F
B0266,FB408,31,F
B0266,FB557,31,F
B0266,FB558,31,F
B0208,FB19,1,C
B0208,FB775,1,C
B0208,FB66,1,C
B0208,FB627,1,C
B0208,FB630,1,C
B0208,FB463,2,C
B0208,FB462,2,C
B0208,FB655,2,C
B0208,FB658,2,C
B0208,FB685,2,C
B0208,FB688,2,C
B0208,FB93,3,C
B0208,FB523,3,C
B0208,FB1867,3,C
B0208,FB468,3,C
B0208,FB613,3,C
B0208,FB618,3,C
B0208,FB671,4,C
B0208,FB674,4,C
B0208,FB563,4,C
B0208,FB568,4,C
B0208,FB595,4,C
B0208,FB598,4,C
B0208,FB451,5,C
B0208,FB982,5,C
B0208,FB69,5,C
B0208,FB780,5,C
B0208,FB416,5,C
B0208,FB583,6,C
B0208,FB584,6,C
B0208,FB23,6,C
B0208,FB767,6,C
B0208,FB770,6,C
B0208,FB40,6,C
B0208,FB651,7,C
B0208,FB654,7,C
B0208,FB251,7,C
B0208,FB256,7,C
B0208,FB2177,7,C
B0208,FB779,7,C
B0208,FB84,7,C
B0208,FB583,8,C
B0208,FB584,8,C
B0208,FB63,8,C
B0208,FB1174,8,C
B0208,FB756,8,C
B0208,FB387,8,C
B0208,FB390,8,C
B0208,FB51,9,C
B0208,FB54,9,C
B0208,FB23,9,C
B0208,FB767,9,C
B0208,FB770,9,C
B0208,FB529,9,C
B0208,FB642,10,C
B0208,FB663,10,C
B0208,FB666,10,C
B0208,FB789,10,C
B0208,FB790,10,C
B0208,FB79,10,C
B0208,FB52,11,C
B0208,FB61,11,C
B0208,FB64,11,C
B0208,FB397,11,C
B0208,FB400,11,C
B0208,FB321,11,C
B0208,FB312,12,C
B0208,FB281,12,C
B0208,FB282,12,C
B0208,FB65,12,C
B0208,FB68,12,C
B0208,FB75,12,C
B0208,FB82,12,C
B0208,FB583,13,C
B0208,FB1644,13,C
B0208,FB427,13,C
B0208,FB430,13,C
B0208,FB986,14,C
B0208,FB621,14,C
B0208,FB624,14,C
B0208,FB67,14,C
B0208,FB70,14,C
B0208,FB77,14,C
B0208,FB84,14,C
B0208,FB583,15,C
B0208,FB1644,15,C
B0208,FB427,15,C
B0208,FB430,15,C
B0208,FB412,16,C
B0208,FB17,16,C
B0208,FB22,16,C
B0208,FB25,16,C
B0208,FB1155,16,C
B0208,FB1156,16,C
B0208,FB511,16,C
B0208,FB602,17,C
B0208,FB571,17,C
B0208,FB572,17,C
B0208,FB33,17,C
B0208,FB1647,17,C
B0208,FB1644,18,C
B0208,FB427,18,C
B0208,FB430,18,C
B0208,FB541,19,C
B0208,FB544,19,C
B0208,FB22,19,C
B0208,FB65,19,C
B0208,FB68,19,C
B0208,FB85,19,C
B0208,FB717,19,C
B0208,FB988,19,C
B0208,FB451,20,C
B0208,FB454,20,C
B0208,FB555,20,C
B0208,FB556,20,C
B0208,FB755,20,C
B0208,FB758,20,C
B0208,FB97,20,C
B0208,FB541,21,C
B0208,FB544,21,C
B0208,FB765,21,C
B0208,FB468,21,C
B0208,FB613,21,C
B0208,FB618,21,C
B0208,FB93,22,C
B0208,FB1795,22,C
B0208,FB1796,22,C
B0208,FB1717,22,C
B0208,FB1272,22,C
B0208,FB690,22,C
B0208,FB241,23,C
B0208,FB1205,23,C
B0208,FB996,23,C
B0208,FB33,23,C
B0208,FB36,23,C
B0208,FB415,23,C
B0208,FB412,24,C
B0208,FB17,24,C
B0208,FB765,24,C
B0208,FB1872,24,C
B0208,FB786,24,C
B0208,FB529,24,C
B0208,FB642,25,C
B0208,FB21,25,C
B0208,FB26,25,C
B0208,FB31,25,C
B0208,FB737,25,C
B0208,FB740,25,C
B0208,FB412,26,C
B0208,FB245,26,C
B0208,FB289,26,C
B0208,FB4875,26,C
B0208,FB4876,27,C
B0208,FB380,27,C
B0208,FB656,28,C
B0208,FB593,28,C
B0208,FB596,28,C
B0208,FB271,28,C
B0208,FB1702,29,C
B0208,FB20,29,C
B0208,FB635,29,C
B0208,FB636,29,C
B0208,FB755,29,C
B0208,FB758,29,C
B0208,FB689,29,C
B0208,FB1271,30,C
B0208,FB1693,30,C
B0208,FB1868,30,C
B0208,FB526,30,C
B0208,FB1709,30,C
B0208,FB432,31,C
B0208,FB703,31,C
B0208,FB706,31,C
B0208,FB717,31,C
B0208,FB988,31,C
B0267,FB19,1,F
B0267,FB775,1,F
B0267,FB66,1,F
B0267,FB627,1,F
B0267,FB630,1,F
B0267,FB463,2,F
B0267,FB462,2,F
B0267,FB655,2,F
B0267,FB658,2,F
B0267,FB685,2,F
B0267,FB688,2,F
B0267,FB93,3,F
B0267,FB523,3,F
B0267,FB1867,3,F
B0267,FB468,3,F
B0267,FB613,3,F
B0267,FB618,3,F
B0267,FB671,4,F
B0267,FB674,4,F
B0267,FB563,4,F
B0267,FB568,4,F
B0267,FB595,4,F
B0267,FB598,4,F
B0267,FB451,5,F
B0267,FB982,5,F
B0267,FB69,5,F
B0267,FB780,5,F
B0267,FB416,5,F
B0267,FB583,6,F
B0267,FB584,6,F
B0267,FB23,6,F
B0267,FB767,6,F
B0267,FB770,6,F
B0267,FB40,6,F
B0267,FB651,7,F
B0267,FB654,7,F
B0267,FB251,7,F
B0267,FB256,7,F
B0267,FB2177,7,F
B0267,FB779,7,F
B0267,FB84,7,F
B0267,FB583,8,F
B0267,FB584,8,F
B0267,FB63,8,F
B0267,FB1174,8,F
B0267,FB756,8,F
B0267,FB387,8,F
B0267,FB390,8,F
B0267,FB51,9,F
B0267,FB54,9,F
B0267,FB23,9,F
B0267,FB767,9,F
B0267,FB770,9,F
B0267,FB529,9,F
B0267,FB642,10,F
B0267,FB663,10,F
B0267,FB666,10,F
B0267,FB789,10,F
B0267,FB790,10,F
B0267,FB79,10,F
B0267,FB52,11,F
B0267,FB61,11,F
B0267,FB64,11,F
B0267,FB397,11,F
B0267,FB400,11,F
B0267,FB321,11,F
B0267,FB312,12,F
B0267,FB281,12,F
B0267,FB282,12,F
B0267,FB65,12,F
B0267,FB68,12,F
B0267,FB75,12,F
B0267,FB82,12,F
B0267,FB583,13,F
B0267,FB1644,13,F
B0267,FB427,13,F
B0267,FB430,13,F
B0267,FB986,14,F
B0267,FB621,14,F
B0267,FB624,14,F
B0267,FB67,14,F
B0267,FB70,14,F
B0267,FB77,14,F
B0267,FB84,14,F
B0267,FB583,15,F
B0267,FB1644,15,F
B0267,FB427,15,F
B0267,FB430,15,F
B0267,FB412,16,F
B0267,FB17,16,F
B0267,FB22,16,F
B0267,FB25,16,F
B0267,FB1155,16,F
B0267,FB1156,16,F
B0267,FB511,16,F
B0267,FB602,17,F
B0267,FB571,17,F
B0267,FB572,17,F
B0267,FB33,17,F
B0267,FB1647,17,F
B0267,FB1644,18,F
B0267,FB427,18,F
B0267,FB430,18,F
B0267,FB541,19,F
B0267,FB544,19,F
B0267,FB22,19,F
B0267,FB65,19,F
B0267,FB68,19,F
B0267,FB85,19,F
B0267,FB717,19,F
B0267,FB988,19,F
B0267,FB451,20,F
B0267,FB454,20,F
B0267,FB555,20,F
B0267,FB556,20,F
B0267,FB755,20,F
B0267,FB758,20,F
B0267,FB97,20,F
B0267,FB541,21,F
B0267,FB544,21,F
B0267,FB765,21,F
B0267,FB468,21,F
B0267,FB613,21,F
B0267,FB618,21,F
B0267,FB93,22,F
B0267,FB1795,22,F
B0267,FB1796,22,F
B0267,FB1717,22,F
B0267,FB1272,22,F
B0267,FB690,22,F
B0267,FB241,23,F
B0267,FB1205,23,F
B0267,FB996,23,F
B0267,FB33,23,F
B0267,FB36,23,F
B0267,FB415,23,F
B0267,FB412,24,F
B0267,FB17,24,F
B0267,FB765,24,F
B0267,FB1872,24,F
B0267,FB786,24,F
B0267,FB529,24,F
B0267,FB642,25,F
B0267,FB21,25,F
B0267,FB26,25,F
B0267,FB31,25,F
B0267,FB737,25,F
B0267,FB740,25,F
B0267,FB412,26,F
B0267,FB245,26,F
B0267,FB289,26,F
B0267,FB4875,26,F
B0267,FB4876,27,F
B0267,FB380,27,F
B0267,FB656,28,F
B0267,FB593,28,F
B0267,FB596,28,F
B0267,FB271,28,F
B0267,FB1702,29,F
B0267,FB20,29,F
B0267,FB635,29,F
B0267,FB636,29,F
B0267,FB755,29,F
B0267,FB758,29,F
B0267,FB689,29,F
B0267,FB1271,30,F
B0267,FB1693,30,F
B0267,FB1868,30,F
B0267,FB526,30,F
B0267,FB1709,30,F
B0267,FB432,31,F
B0267,FB703,31,F
B0267,FB706,31,F
B0267,FB717,31,F
B0267,FB988,31,F
B0209,FB793,1,C
B0209,FB796,1,C
B0209,FB593,1,C
B0209,FB596,1,C
B0209,FB271,1,C
B0209,FB242,2,C
B0209,FB753,2,C
B0209,FB1173,2,C
B0209,FB290,2,C
B0209,FB428,2,C
B0209,FB98,2,C
B0209,FB651,3,C
B0209,FB654,3,C
B0209,FB251,3,C
B0209,FB256,3,C
B0209,FB2177,3,C
B0209,FB779,3,C
B0209,FB84,3,C
B0209,FB93,4,C
B0209,FB523,4,C
B0209,FB1867,4,C
B0209,FB468,4,C
B0209,FB557,4,C
B0209,FB558,4,C
B0209,FB651,5,C
B0209,FB658,5,C
B0209,FB685,5,C
B0209,FB688,5,C
B0209,FB651,6,C
B0209,FB654,6,C
B0209,FB251,6,C
B0209,FB256,6,C
B0209,FB755,6,C
B0209,FB758,6,C
B0209,FB689,6,C
B0209,FB1271,7,C
B0209,FB1693,7,C
B0209,FB1872,7,C
B0209,FB786,7,C
B0209,FB739,7,C
B0209,FB732,8,C
B0209,FB1605,8,C
B0209,FB566,8,C
B0209,FB33,8,C
B0209,FB1647,8,C
B0209,FB598,8,C
B0209,FB651,9,C
B0209,FB654,9,C
B0209,FB741,9,C
B0209,FB742,9,C
B0209,FB667,9,C
B0209,FB670,9,C
B0209,FB671,10,C
B0209,FB674,10,C
B0209,FB741,10,C
B0209,FB742,10,C
B0209,FB667,10,C
B0209,FB670,10,C
B0209,FB583,11,C
B0209,FB1644,11,C
B0209,FB427,11,C
B0209,FB430,11,C
B0209,FB412,12,C
B0209,FB245,12,C
B0209,FB289,12,C
B0209,FB4875,12,C
B0209,FB1146,13,C
B0209,FB505,13,C
B0209,FB604,14,C
B0209,FB377,14,C
B0209,FB378,14,C
B0209,FB637,14,C
B0209,FB632,15,C
B0209,FB59,15,C
B0209,FB62,15,C
B0209,FB593,15,C
B0209,FB596,15,C
B0209,FB271,15,C
B0209,FB1203,16,C
B0209,FB1206,16,C
B0209,FB256,16,C
B0209,FB2177,16,C
B0209,FB779,16,C
B0209,FB56,17,C
B0209,FB25,17,C
B0209,FB1155,17,C
B0209,FB1156,17,C
B0209,FB40,17,C
B0209,FB93,18,C
B0209,FB523,18,C
B0209,FB1867,18,C
B0209,FB468,18,C
B0209,FB75,18,C
B0209,FB82,18,C
B0209,FB583,19,C
B0209,FB584,19,C
B0209,FB87,19,C
B0209,FB88,19,C
B0209,FB799,19,C
B0209,FB792,20,C
B0209,FB643,20,C
B0209,FB646,20,C
B0209,FB593,20,C
B0209,FB596,20,C
B0209,FB271,20,C
B0209,FB1702,21,C
B0209,FB1605,21,C
B0209,FB568,21,C
B0209,FB595,21,C
B0209,FB598,21,C
B0209,FB241,22,C
B0209,FB1205,22,C
B0209,FB996,22,C
B0209,FB71,22,C
B0209,FB76,22,C
B0209,FB651,23,C
B0209,FB654,23,C
B0209,FB251,23,C
B0209,FB256,23,C
B0209,FB2177,23,C
B0209,FB779,23,C
B0209,FB84,23,C
B0209,FB451,24,C
B0209,FB982,24,C
B0209,FB593,24,C
B0209,FB596,24,C
B0209,FB271,24,C
B0209,FB1702,25,C
B0209,FB1605,25,C
B0209,FB568,25,C
B0209,FB1097,25,C
B0209,FB478,25,C
B0209,FB1891,26,C
B0209,FB1894,26,C
B0209,FB789,26,C
B0209,FB790,26,C
B0209,FB639,26,C
B0209,FB632,27,C
B0209,FB19,27,C
B0209,FB775,27,C
B0209,FB66,27,C
B0209,FB627,27,C
B0209,FB630,27,C
B0209,FB241,28,C
B0209,FB1205,28,C
B0209,FB996,28,C
B0209,FB567,28,C
B0209,FB570,28,C
B0209,FB639,28,C
B0209,FB632,29,C
B0209,FB643,29,C
B0209,FB646,29,C
B0209,FB31,29,C
B0209,FB737,29,C
B0209,FB740,29,C
B0209,FB412,30,C
B0209,FB17,30,C
B0209,FB765,30,C
B0209,FB1872,30,C
B0209,FB786,30,C
B0209,FB529,30,C
B0209,FB522,31,C
B0209,FB735,31,C
B0209,FB1863,31,C
B0209,FB1862,31,C
B0209,FB684,31,C
B0268,FB793,1,F
B0268,FB796,1,F
B0268,FB593,1,F
B0268,FB596,1,F
B0268,FB271,1,F
B0268,FB242,2,F
B0268,FB753,2,F
B0268,FB1173,2,F
B0268,FB290,2,F
B0268,FB428,2,F
B0268,FB98,2,F
B0268,FB651,3,F
B0268,FB654,3,F
B0268,FB251,3,F
B0268,FB256,3,F
B0268,FB2177,3,F
B0268,FB779,3,F
B0268,FB84,3,F
B0268,FB93,4,F
B0268,FB523,4,F
B0268,FB1867,4,F
B0268,FB468,4,F
B0268,FB557,4,F
B0268,FB558,4,F
B0268,FB651,5,F
B0268,FB658,5,F
B0268,FB685,5,F
B0268,FB688,5,F
B0268,FB651,6,F
B0268,FB654,6,F
B0268,FB251,6,F
B0268,FB256,6,F
B0268,FB755,6,F
B0268,FB758,6,F
B0268,FB689,6,F
B0268,FB1271,7,F
B0268,FB1693,7,F
B0268,FB1872,7,F
B0268,FB786,7,F
B0268,FB739,7,F
B0268,FB732,8,F
B0268,FB1605,8,F
B0268,FB566,8,F
B0268,FB33,8,F
B0268,FB1647,8,F
B0268,FB598,8,F
B0268,FB651,9,F
B0268,FB654,9,F
B0268,FB741,9,F
B0268,FB742,9,F
B0268,FB667,9,F
B0268,FB670,9,F
B0268,FB671,10,F
B0268,FB674,10,F
B0268,FB741,10,F
B0268,FB742,10,F
B0268,FB667,10,F
B0268,FB670,10,F
B0268,FB583,11,F
B0268,FB1644,11,F
B0268,FB427,11,F
B0268,FB430,11,F
B0268,FB412,12,F
B0268,FB245,12,F
B0268,FB289,12,F
B0268,FB4875,12,F
B0268,FB1146,13,F
B0268,FB505,13,F
B0268,FB604,14,F
B0268,FB377,14,F
B0268,FB378,14,F
B0268,FB637,14,F
B0268,FB632,15,F
B0268,FB59,15,F
B0268,FB62,15,F
B0268,FB593,15,F
B0268,FB596,15,F
B0268,FB271,15,F
B0268,FB1203,16,F
B0268,FB1206,16,F
B0268,FB256,16,F
B0268,FB2177,16,F
B0268,FB779,16,F
B0268,FB56,17,F
B0268,FB25,17,F
B0268,FB1155,17,F
B0268,FB1156,17,F
B0268,FB40,17,F
B0268,FB93,18,F
B0268,FB523,18,F
B0268,FB1867,18,F
B0268,FB468,18,F
B0268,FB75,18,F
B0268,FB82,18,F
B0268,FB583,19,F
B0268,FB584,19,F
B0268,FB87,19,F
B0268,FB88,19,F
B0268,FB799,19,F
B0268,FB792,20,F
B0268,FB643,20,F
B0268,FB646,20,F
B0268,FB593,20,F
B0268,FB596,20,F
B0268,FB271,20,F
B0268,FB1702,21,F
B0268,FB1605,21,F
B0268,FB568,21,F
B0268,FB595,21,F
B0268,FB598,21,F
B0268,FB241,22,F
B0268,FB1205,22,F
B0268,FB996,22,F
B0268,FB71,22,F
B0268,FB76,22,F
B0268,FB651,23,F
B0268,FB654,23,F
B0268,FB251,23,F
B0268,FB256,23,F
B0268,FB2177,23,F
B0268,FB779,23,F
B0268,FB84,23,F
B0268,FB451,24,F
B0268,FB982,24,F
B0268,FB593,24,F
B0268,FB596,24,F
B0268,FB271,24,F
B0268,FB1702,25,F
B0268,FB1605,25,F
B0268,FB568,25,F
B0268,FB1097,25,F
B0268,FB478,25,F
B0268,FB1891,26,F
B0268,FB1894,26,F
B0268,FB789,26,F
B0268,FB790,26,F
B0268,FB639,26,F
B0268,FB632,27,F
B0268,FB19,27,F
B0268,FB775,27,F
B0268,FB66,27,F
B0268,FB627,27,F
B0268,FB630,27,F
B0268,FB241,28,F
B0268,FB1205,28,F
B0268,FB996,28,F
B0268,FB567,28,F
B0268,FB570,28,F
B0268,FB639,28,F
B0268,FB632,29,F
B0268,FB643,29,F
B0268,FB646,29,F
B0268,FB31,29,F
B0268,FB737,29,F
B0268,FB740,29,F
B0268,FB412,30,F
B0268,FB17,30,F
B0268,FB765,30,F
B0268,FB1872,30,F
B0268,FB786,30,F
B0268,FB529,30,F
B0268,FB522,31,F
B0268,FB735,31,F
B0268,FB1863,31,F
B0268,FB1862,31,F
B0268,FB684,31,F
B0210,FB553,1,C
B0210,FB554,1,C
B0210,FB69,1,C
B0210,FB780,1,C
B0210,FB541,2,C
B0210,FB544,2,C
B0210,FB22,2,C
B0210,FB25,2,C
B0210,FB990,2,C
B0210,FB493,2,C
B0210,FB717,2,C
B0210,FB988,2,C
B0210,FB451,3,C
B0210,FB454,3,C
B0210,FB589,3,C
B0210,FB592,3,C
B0210,FB265,3,C
B0210,FB270,3,C
B0210,FB583,4,C
B0210,FB584,4,C
B0210,FB87,4,C
B0210,FB88,4,C
B0210,FB299,4,C
B0210,FB292,5,C
B0210,FB245,5,C
B0210,FB289,5,C
B0210,FB4875,5,C
B0210,FB1146,6,C
B0210,FB2178,6,C
B0210,FB667,6,C
B0210,FB670,6,C
B0210,FB241,7,C
B0210,FB1205,7,C
B0210,FB996,7,C
B0210,FB33,7,C
B0210,FB1647,7,C
B0210,FB598,7,C
B0210,FB651,8,C
B0210,FB654,8,C
B0210,FB563,8,C
B0210,FB568,8,C
B0210,FB595,8,C
B0210,FB1644,9,C
B0210,FB427,9,C
B0210,FB430,9,C
B0210,FB100,9,C
B0210,FB583,10,C
B0210,FB584,10,C
B0210,FB471,10,C
B0210,FB470,10,C
B0210,FB495,10,C
B0210,FB301,11,C
B0210,FB2158,11,C
B0210,FB71,11,C
B0210,FB578,11,C
B0210,FB541,12,C
B0210,FB544,12,C
B0210,FB24,12,C
B0210,FB67,12,C
B0210,FB70,12,C
B0210,FB269,12,C
B0210,FB242,13,C
B0210,FB571,13,C
B0210,FB572,13,C
B0210,FB397,13,C
B0210,FB400,13,C
B0210,FB479,13,C
B0210,FB460,14,C
B0210,FB563,14,C
B0210,FB564,15,C
B0210,FB377,15,C
B0210,FB378,15,C
B0210,FB637,15,C
B0210,FB640,15,C
B0210,FB583,16,C
B0210,FB584,16,C
B0210,FB471,16,C
B0210,FB470,16,C
B0210,FB495,16,C
B0210,FB301,17,C
B0210,FB2158,17,C
B0210,FB789,17,C
B0210,FB790,17,C
B0210,FB79,17,C
B0210,FB52,18,C
B0210,FB61,18,C
B0210,FB64,18,C
B0210,FB667,18,C
B0210,FB670,18,C
B0210,FB241,19,C
B0210,FB1205,19,C
B0210,FB996,19,C
B0210,FB567,19,C
B0210,FB570,19,C
B0210,FB415,19,C
B0210,FB986,20,C
B0210,FB787,20,C
B0210,FB788,20,C
B0210,FB25,20,C
B0210,FB32,20,C
B0210,FB37,20,C
B0210,FB14,21,C
B0210,FB57,21,C
B0210,FB1142,21,C
B0210,FB1141,21,C
B0210,FB74,21,C
B0210,FB389,21,C
B0210,FB382,22,C
B0210,FB57,22,C
B0210,FB1142,22,C
B0210,FB1141,22,C
B0210,FB780,22,C
B0210,FB986,23,C
B0210,FB621,23,C
B0210,FB624,23,C
B0210,FB625,23,C
B0210,FB628,23,C
B0210,FB649,23,C
B0210,FB642,24,C
B0210,FB663,24,C
B0210,FB666,24,C
B0210,FB667,24,C
B0210,FB670,24,C
B0210,FB241,25,C
B0210,FB1205,25,C
B0210,FB996,25,C
B0210,FB71,25,C
B0210,FB578,25,C
B0210,FB416,25,C
B0210,FB601,26,C
B0210,FB604,26,C
B0210,FB377,26,C
B0210,FB378,26,C
B0210,FB493,26,C
B0210,FB449,26,C
B0210,FB242,27,C
B0210,FB249,27,C
B0210,FB254,27,C
B0210,FB797,27,C
B0210,FB800,27,C
B0210,FB689,27,C
B0210,FB1271,28,C
B0210,FB1693,28,C
B0210,FB1872,28,C
B0210,FB786,28,C
B0210,FB529,28,C
B0210,FB642,29,C
B0210,FB61,29,C
B0210,FB64,29,C
B0210,FB397,29,C
B0210,FB400,29,C
B0210,FB479,29,C
B0210,FB460,30,C
B0210,FB563,30,C
B0210,FB566,30,C
B0210,FB397,30,C
B0210,FB400,30,C
B0210,FB321,30,C
B0210,FB312,31,C
B0210,FB787,31,C
B0210,FB788,31,C
B0210,FB473,31,C
B0210,FB472,31,C
B0269,FB553,1,F
B0269,FB554,1,F
B0269,FB69,1,F
B0269,FB780,1,F
B0269,FB541,2,F
B0269,FB544,2,F
B0269,FB22,2,F
B0269,FB25,2,F
B0269,FB990,2,F
B0269,FB493,2,F
B0269,FB717,2,F
B0269,FB988,2,F
B0269,FB451,3,F
B0269,FB454,3,F
B0269,FB589,3,F
B0269,FB592,3,F
B0269,FB265,3,F
B0269,FB270,3,F
B0269,FB583,4,F
B0269,FB584,4,F
B0269,FB87,4,F
B0269,FB88,4,F
B0269,FB299,4,F
B0269,FB292,5,F
B0269,FB245,5,F
B0269,FB289,5,F
B0269,FB4875,5,F
B0269,FB1146,6,F
B0269,FB2178,6,F
B0269,FB667,6,F
B0269,FB670,6,F
B0269,FB241,7,F
B0269,FB1205,7,F
B0269,FB996,7,F
B0269,FB33,7,F
B0269,FB1647,7,F
B0269,FB598,7,F
B0269,FB651,8,F
B0269,FB654,8,F
B0269,FB563,8,F
B0269,FB568,8,F
B0269,FB595,8,F
B0269,FB1644,9,F
B0269,FB427,9,F
B0269,FB430,9,F
B0269,FB100,9,F
B0269,FB583,10,F
B0269,FB584,10,F
B0269,FB471,10,F
B0269,FB470,10,F
B0269,FB495,10,F
B0269,FB301,11,F
B0269,FB2158,11,F
B0269,FB71,11,F
B0269,FB578,11,F
B0269,FB541,12,F
B0269,FB544,12,F
B0269,FB24,12,F
B0269,FB67,12,F
B0269,FB70,12,F
B0269,FB269,12,F
B0269,FB242,13,F
B0269,FB571,13,F
B0269,FB572,13,F
B0269,FB397,13,F
B0269,FB400,13,F
B0269,FB479,13,F
B0269,FB460,14,F
B0269,FB563,14,F
B0269,FB564,15,F
B0269,FB377,15,F
B0269,FB378,15,F
B0269,FB637,15,F
B0269,FB640,15,F
B0269,FB583,16,F
B0269,FB584,16,F
B0269,FB471,16,F
B0269,FB470,16,F
B0269,FB495,16,F
B0269,FB301,17,F
B0269,FB2158,17,F
B0269,FB789,17,F
B0269,FB790,17,F
B0269,FB79,17,F
B0269,FB52,18,F
B0269,FB61,18,F
B0269,FB64,18,F
B0269,FB667,18,F
B0269,FB670,18,F
B0269,FB241,19,F
B0269,FB1205,19,F
B0269,FB996,19,F
B0269,FB567,19,F
B0269,FB570,19,F
B0269,FB415,19,F
B0269,FB986,20,F
B0269,FB787,20,F
B0269,FB788,20,F
B0269,FB25,20,F
B0269,FB32,20,F
B0269,FB37,20,F
B0269,FB14,21,F
B0269,FB57,21,F
B0269,FB1142,21,F
B0269,FB1141,21,F
B0269,FB74,21,F
B0269,FB389,21,F
B0269,FB382,22,F
B0269,FB57,22,F
B0269,FB1142,22,F
B0269,FB1141,22,F
B0269,FB780,22,F
B0269,FB986,23,F
B0269,FB621,23,F
B0269,FB624,23,F
B0269,FB625,23,F
B0269,FB628,23,F
B0269,FB649,23,F
B0269,FB642,24,F
B0269,FB663,24,F
B0269,FB666,24,F
B0269,FB667,24,F
B0269,FB670,24,F
B0269,FB241,25,F
B0269,FB1205,25,F
B0269,FB996,25,F
B0269,FB71,25,F
B0269,FB578,25,F
B0269,FB416,25,F
B0269,FB601,26,F
B0269,FB604,26,F
B0269,FB377,26,F
B0269,FB378,26,F
B0269,FB493,26,F
B0269,FB449,26,F
B0269,FB242,27,F
B0269,FB249,27,F
B0269,FB254,27,F
B0269,FB797,27,F
B0269,FB800,27,F
B0269,FB689,27,F
B0269,FB1271,28,F
B0269,FB1693,28,F
B0269,FB1872,28,F
B0269,FB786,28,F
B0269,FB529,28,F
B0269,FB642,29,F
B0269,FB61,29,F
B0269,FB64,29,F
B0269,FB397,29,F
B0269,FB400,29,F
B0269,FB479,29,F
B0269,FB460,30,F
B0269,FB563,30,F
B0269,FB566,30,F
B0269,FB397,30,F
B0269,FB400,30,F
B0269,FB321,30,F
B0269,FB312,31,F
B0269,FB787,31,F
B0269,FB788,31,F
B0269,FB473,31,F
B0269,FB472,31,F
B0211,FB653,1,C
B0211,FB656,1,C
B0211,FB31,1,C
B0211,FB34,1,C
B0211,FB649,1,C
B0211,FB642,2,C
B0211,FB677,2,C
B0211,FB678,2,C
