em_no,leg_no,fl_no,dpt_date,dpt_time,dpt_ap,arr_date,arr_time,arr_ap,cls
B0226,102,FB564,8/24/2019,10:15,XNZ,8/24/2019,11:35,TGD,C
B0226,103,FB377,8/24/2019,12:15,TGD,8/24/2019,13:55,UTC,C
B0226,104,FB378,8/24/2019,14:35,UTC,8/24/2019,16:25,TGD,C
B0226,105,FB1097,8/24/2019,17:15,TGD,8/24/2019,19:45,SXA,C
B0226,106,FB478,8/24/2019,20:50,SXA,8/24/2019,23:15,TGD,C
B0226,107,FB661,8/25/2019,8:15,TGD,8/25/2019,10:00,GKU,C
B0226,108,FB664,8/25/2019,10:50,GKU,8/25/2019,12:40,TGD,C
B0226,109,FB679,8/25/2019,13:20,TGD,8/25/2019,14:40,THJ,C
B0226,110,FB680,8/25/2019,15:25,THJ,8/25/2019,16:50,TGD,C
B0226,111,FB537,8/25/2019,17:30,TGD,8/25/2019,18:45,OAX,C
B0226,112,FB540,8/25/2019,19:35,OAX,8/25/2019,20:55,TGD,C
B0226,113,FB53,8/26/2019,8:00,TGD,8/26/2019,9:30,NOU,C
B0226,114,FB56,8/26/2019,10:30,NOU,8/26/2019,12:05,TGD,C
B0226,115,FB991,8/26/2019,13:05,TGD,8/26/2019,14:30,HOM,C
B0226,116,FB990,8/26/2019,15:10,HOM,8/26/2019,16:25,TGD,C
B0226,117,FB2159,8/26/2019,17:55,TGD,8/26/2019,20:40,SXA,C
B0226,118,FB460,8/27/2019,8:00,SXA,8/27/2019,10:25,TGD,C
B0226,119,FB535,8/27/2019,12:05,TGD,8/27/2019,13:25,OAX,C
B0226,120,FB536,8/27/2019,14:10,OAX,8/27/2019,15:30,TGD,C
B0226,121,FB789,8/27/2019,16:10,TGD,8/27/2019,17:20,SGJ,C
B0226,122,FB790,8/27/2019,18:00,SGJ,8/27/2019,19:15,TGD,C
B0226,123,FB399,8/27/2019,20:15,TGD,8/27/2019,21:15,UYS,C
B0226,124,FB394,8/28/2019,7:10,UYS,8/28/2019,8:15,TGD,C
B0226,125,FB747,8/28/2019,8:55,TGD,8/28/2019,9:50,GOQ,C
B0226,126,FB748,8/28/2019,10:40,GOQ,8/28/2019,11:45,TGD,C
B0226,127,FB253,8/28/2019,12:35,TGD,8/28/2019,14:20,FBX,C
B0226,128,FB1209,8/28/2019,15:25,FBX,8/28/2019,17:10,SXA,C
B0226,129,FB474,8/28/2019,18:05,SXA,8/28/2019,20:35,TGD,C
B0226,130,FB641,8/29/2019,8:20,TGD,8/29/2019,10:00,XMJ,C
B0226,131,FB644,8/29/2019,10:45,XMJ,8/29/2019,12:30,TGD,C
B0226,132,FB565,8/29/2019,13:10,TGD,8/29/2019,14:35,XNZ,C
B0226,133,FB568,8/29/2019,15:15,XNZ,8/29/2019,16:35,TGD,C
B0226,134,FB1097,8/29/2019,17:15,TGD,8/29/2019,19:45,SXA,C
B0226,135,FB478,8/29/2019,20:50,SXA,8/29/2019,23:15,TGD,C
B0226,136,FB661,8/30/2019,8:15,TGD,8/30/2019,10:00,GKU,C
B0226,137,FB664,8/30/2019,10:50,GKU,8/30/2019,12:40,TGD,C
B0226,138,FB679,8/30/2019,13:20,TGD,8/30/2019,14:40,THJ,C
B0226,139,FB680,8/30/2019,15:25,THJ,8/30/2019,16:50,TGD,C
B0226,140,FB537,8/30/2019,17:30,TGD,8/30/2019,18:45,OAX,C
B0226,141,FB540,8/30/2019,19:35,OAX,8/30/2019,20:55,TGD,C
B0226,142,FB463,8/31/2019,7:35,TGD,8/31/2019,10:05,SXA,C
B0226,143,FB462,8/31/2019,10:55,SXA,8/31/2019,13:30,TGD,C
B0226,144,FB257,8/31/2019,14:15,TGD,8/31/2019,16:00,FBX,C
B0226,145,FB262,8/31/2019,16:50,FBX,8/31/2019,18:40,TGD,C
B0227,1,FB75,8/1/2019,18:00,TGD,8/1/2019,19:35,NOU,C
B0227,2,FB82,8/1/2019,20:30,NOU,8/1/2019,22:10,TGD,C
B0227,3,FB673,8/2/2019,8:15,TGD,8/2/2019,9:40,THJ,C
B0227,4,FB676,8/2/2019,10:25,THJ,8/2/2019,11:50,TGD,C
B0227,5,FB1101,8/2/2019,13:05,TGD,8/2/2019,14:20,OOJ,C
B0227,6,FB1102,8/2/2019,15:00,OOJ,8/2/2019,16:15,TGD,C
B0227,7,FB683,8/2/2019,17:10,TGD,8/2/2019,18:30,THJ,C
B0227,8,FB686,8/2/2019,19:15,THJ,8/2/2019,20:40,TGD,C
B0227,9,FB561,8/3/2019,8:10,TGD,8/3/2019,9:35,XNZ,C
B0227,10,FB564,8/3/2019,10:20,XNZ,8/3/2019,11:40,TGD,C
B0227,11,FB253,8/3/2019,12:35,TGD,8/3/2019,14:20,FBX,C
B0227,12,FB260,8/3/2019,16:15,FBX,8/3/2019,18:05,TGD,C
B0227,13,FB77,8/3/2019,19:00,TGD,8/3/2019,20:35,NOU,C
B0227,14,FB774,8/4/2019,11:05,NOU,8/4/2019,12:55,HOM,C
B0227,15,FB1717,8/4/2019,16:15,HOM,8/4/2019,18:10,NOU,C
B0227,16,FB1272,8/4/2019,18:50,NOU,8/4/2019,20:50,THJ,C
B0227,17,FB690,8/4/2019,21:35,THJ,8/4/2019,23:00,TGD,C
B0227,18,FB243,8/5/2019,8:30,TGD,8/5/2019,10:15,FBX,C
B0227,19,FB250,8/5/2019,11:20,FBX,8/5/2019,13:05,TGD,C
B0227,20,FB257,8/5/2019,14:15,TGD,8/5/2019,16:00,FBX,C
B0227,21,FB262,8/5/2019,16:50,FBX,8/5/2019,18:40,TGD,C
B0227,22,FB41,8/5/2019,19:20,TGD,8/5/2019,20:35,HOM,C
B0227,23,FB541,8/6/2019,7:10,HOM,8/6/2019,8:20,XSJ,C
B0227,24,FB544,8/6/2019,9:05,XSJ,8/6/2019,10:15,HOM,C
B0227,25,FB24,8/6/2019,12:00,HOM,8/6/2019,13:15,TGD,C
B0227,26,FB257,8/6/2019,14:15,TGD,8/6/2019,16:00,FBX,C
B0227,27,FB262,8/6/2019,16:50,FBX,8/6/2019,18:40,TGD,C
B0227,28,FB41,8/6/2019,19:20,TGD,8/6/2019,20:35,HOM,C
B0227,29,FB2176,8/7/2019,7:50,HOM,8/7/2019,9:10,TGD,C
B0227,30,FB653,8/7/2019,10:20,TGD,8/7/2019,11:35,SXJ,C
B0227,31,FB656,8/7/2019,12:35,SXJ,8/7/2019,13:55,TGD,C
B0227,32,FB755,8/7/2019,16:40,TGD,8/7/2019,17:40,XMQ,C
B0227,33,FB758,8/7/2019,18:35,XMQ,8/7/2019,19:50,TGD,C
B0227,34,FB689,8/7/2019,20:30,TGD,8/7/2019,21:55,THJ,C
B0227,35,FB1271,8/8/2019,8:00,THJ,8/8/2019,10:00,NOU,C
B0227,36,FB1693,8/8/2019,10:50,NOU,8/8/2019,14:25,SXA,C
B0227,37,FB1868,8/8/2019,15:15,SXA,8/8/2019,16:50,XMJ,C
B0227,38,FB526,8/8/2019,17:30,XMJ,8/8/2019,18:35,HOM,C
B0227,39,FB421,8/9/2019,8:00,HOM,8/9/2019,9:15,FBX,C
B0227,40,FB248,8/9/2019,10:10,FBX,8/9/2019,11:55,TGD,C
B0227,41,FB253,8/9/2019,12:35,TGD,8/9/2019,14:20,FBX,C
B0227,42,FB1209,8/9/2019,15:25,FBX,8/9/2019,17:10,SXA,C
B0227,43,FB474,8/9/2019,18:05,SXA,8/9/2019,20:35,TGD,C
B0227,44,FB53,8/10/2019,8:00,TGD,8/10/2019,9:30,NOU,C
B0227,45,FB58,8/10/2019,11:30,NOU,8/10/2019,13:05,TGD,C
B0227,46,FB997,8/10/2019,14:05,TGD,8/10/2019,15:20,OAX,C
B0227,47,FB998,8/10/2019,16:05,OAX,8/10/2019,17:25,TGD,C
B0227,48,FB267,8/10/2019,18:05,TGD,8/10/2019,20:05,FBX,C
B0227,49,FB272,8/10/2019,20:50,FBX,8/10/2019,22:35,TGD,C
B0227,50,FB313,8/11/2019,7:55,TGD,8/11/2019,8:50,OSY,C
B0227,51,FB316,8/11/2019,9:35,OSY,8/11/2019,10:45,TGD,C
B0227,52,FB535,8/11/2019,12:05,TGD,8/11/2019,13:25,OAX,C
B0227,53,FB536,8/11/2019,14:10,OAX,8/11/2019,15:30,TGD,C
B0227,54,FB683,8/11/2019,17:10,TGD,8/11/2019,18:30,THJ,C
B0227,55,FB686,8/11/2019,19:15,THJ,8/11/2019,20:40,TGD,C
B0227,56,FB53,8/12/2019,8:00,TGD,8/12/2019,9:30,NOU,C
B0227,57,FB58,8/12/2019,11:30,NOU,8/12/2019,13:05,TGD,C
B0227,58,FB655,8/12/2019,14:15,TGD,8/12/2019,15:30,SXJ,C
B0227,59,FB658,8/12/2019,16:15,SXJ,8/12/2019,17:35,TGD,C
B0227,60,FB685,8/12/2019,18:15,TGD,8/12/2019,19:40,THJ,C
B0227,61,FB688,8/12/2019,20:20,THJ,8/12/2019,21:50,TGD,C
B0227,62,FB53,8/13/2019,8:00,TGD,8/13/2019,9:30,NOU,C
B0227,63,FB58,8/13/2019,11:30,NOU,8/13/2019,13:05,TGD,C
B0227,64,FB257,8/13/2019,14:15,TGD,8/13/2019,16:00,FBX,C
B0227,65,FB262,8/13/2019,16:50,FBX,8/13/2019,18:40,TGD,C
B0227,66,FB41,8/13/2019,19:20,TGD,8/13/2019,20:35,HOM,C
B0227,67,FB731,8/14/2019,8:05,HOM,8/14/2019,9:20,UDJ,C
B0227,68,FB734,8/14/2019,10:00,UDJ,8/14/2019,11:20,HOM,C
B0227,69,FB26,8/14/2019,13:00,HOM,8/14/2019,14:15,TGD,C
B0227,70,FB537,8/14/2019,17:30,TGD,8/14/2019,18:45,OAX,C
B0227,71,FB540,8/14/2019,19:35,OAX,8/14/2019,20:55,TGD,C
B0227,72,FB53,8/15/2019,8:00,TGD,8/15/2019,9:30,NOU,C
B0227,73,FB774,8/15/2019,11:15,NOU,8/15/2019,13:05,HOM,C
B0227,74,FB505,8/15/2019,14:10,HOM,8/15/2019,15:15,XMH,C
B0227,75,FB610,8/16/2019,15:40,XMH,8/16/2019,17:20,TGD,C
B0227,76,FB319,8/16/2019,18:05,TGD,8/16/2019,19:05,OSY,C
B0227,77,FB322,8/16/2019,19:45,OSY,8/16/2019,20:50,TGD,C
B0227,78,FB313,8/17/2019,7:55,TGD,8/17/2019,8:50,OSY,C
B0227,79,FB316,8/17/2019,9:35,OSY,8/17/2019,10:45,TGD,C
B0227,80,FB535,8/17/2019,12:05,TGD,8/17/2019,13:25,OAX,C
B0227,81,FB536,8/17/2019,14:10,OAX,8/17/2019,15:30,TGD,C
B0227,82,FB683,8/17/2019,17:10,TGD,8/17/2019,18:30,THJ,C
B0227,83,FB686,8/17/2019,19:15,THJ,8/17/2019,20:40,TGD,C
B0227,84,FB401,8/18/2019,7:50,TGD,8/18/2019,8:55,AXO,C
B0227,85,FB404,8/18/2019,9:35,AXO,8/18/2019,10:45,TGD,C
B0227,86,FB87,8/18/2019,12:00,TGD,8/18/2019,14:50,MMY,C
B0227,87,FB88,8/18/2019,15:35,MMY,8/18/2019,18:25,TGD,C
B0227,88,FB299,8/18/2019,19:20,TGD,8/18/2019,20:35,OOJ,C
B0227,89,FB292,8/19/2019,7:05,OOJ,8/19/2019,8:20,TGD,C
B0227,90,FB245,8/19/2019,9:00,TGD,8/19/2019,10:45,FBX,C
B0227,91,FB289,8/19/2019,11:35,FBX,8/19/2019,14:00,NOU,C
B0227,92,FB4875,8/19/2019,15:45,NOU,8/19/2019,16:30,XBT,C
B0227,93,FB1146,8/20/2019,11:30,XBT,8/20/2019,13:30,HOM,C
B0227,94,FB2178,8/20/2019,14:10,HOM,8/20/2019,15:30,TGD,C
B0227,95,FB263,8/20/2019,16:25,TGD,8/20/2019,18:15,FBX,C
B0227,96,FB268,8/20/2019,19:10,FBX,8/20/2019,21:00,TGD,C
B0227,97,FB313,8/21/2019,7:55,TGD,8/21/2019,8:50,OSY,C
B0227,98,FB316,8/21/2019,9:35,OSY,8/21/2019,10:45,TGD,C
B0227,99,FB535,8/21/2019,12:05,TGD,8/21/2019,13:25,OAX,C
B0227,100,FB536,8/21/2019,14:10,OAX,8/21/2019,15:30,TGD,C
B0227,101,FB647,8/21/2019,18:00,TGD,8/21/2019,19:45,XMJ,C
B0227,102,FB650,8/21/2019,20:25,XMJ,8/21/2019,22:20,TGD,C
B0227,103,FB661,8/22/2019,8:15,TGD,8/22/2019,10:00,GKU,C
B0227,104,FB664,8/22/2019,10:50,GKU,8/22/2019,12:40,TGD,C
B0227,105,FB609,8/22/2019,13:20,TGD,8/22/2019,15:00,XMH,C
B0227,106,FB610,8/22/2019,15:40,XMH,8/22/2019,17:20,TGD,C
B0227,107,FB647,8/22/2019,18:00,TGD,8/22/2019,19:45,XMJ,C
B0227,108,FB650,8/22/2019,20:25,XMJ,8/22/2019,22:20,TGD,C
B0227,109,FB661,8/23/2019,8:15,TGD,8/23/2019,10:00,GKU,C
B0227,110,FB664,8/23/2019,10:50,GKU,8/23/2019,12:40,TGD,C
B0227,111,FB679,8/23/2019,13:20,TGD,8/23/2019,14:40,THJ,C
B0227,112,FB680,8/23/2019,15:25,THJ,8/23/2019,16:50,TGD,C
B0227,113,FB75,8/23/2019,18:00,TGD,8/23/2019,19:35,NOU,C
B0227,114,FB82,8/23/2019,20:30,NOU,8/23/2019,22:10,TGD,C
B0227,115,FB661,8/24/2019,8:15,TGD,8/24/2019,10:00,GKU,C
B0227,116,FB664,8/24/2019,10:50,GKU,8/24/2019,12:40,TGD,C
B0227,117,FB609,8/24/2019,13:20,TGD,8/24/2019,15:00,XMH,C
B0227,118,FB610,8/24/2019,15:40,XMH,8/24/2019,17:20,TGD,C
B0227,119,FB75,8/24/2019,18:00,TGD,8/24/2019,19:35,NOU,C
B0227,120,FB82,8/24/2019,20:30,NOU,8/24/2019,22:10,TGD,C
B0227,121,FB673,8/25/2019,8:15,TGD,8/25/2019,9:40,THJ,C
B0227,122,FB676,8/25/2019,10:25,THJ,8/25/2019,11:50,TGD,C
B0227,123,FB253,8/25/2019,12:35,TGD,8/25/2019,14:20,FBX,C
B0227,124,FB260,8/25/2019,16:15,FBX,8/25/2019,18:05,TGD,C
B0227,125,FB77,8/25/2019,19:00,TGD,8/25/2019,20:35,NOU,C
B0227,126,FB774,8/26/2019,11:05,NOU,8/26/2019,12:55,HOM,C
B0227,127,FB2178,8/26/2019,14:10,HOM,8/26/2019,15:30,TGD,C
B0227,128,FB75,8/26/2019,18:00,TGD,8/26/2019,19:35,NOU,C
B0227,129,FB82,8/26/2019,20:30,NOU,8/26/2019,22:10,TGD,C
B0227,130,FB641,8/27/2019,8:20,TGD,8/27/2019,10:00,XMJ,C
B0227,131,FB644,8/27/2019,10:45,XMJ,8/27/2019,12:30,TGD,C
B0227,132,FB565,8/27/2019,13:10,TGD,8/27/2019,14:35,XNZ,C
B0227,133,FB568,8/28/2019,15:15,XNZ,8/28/2019,16:35,TGD,C
B0227,134,FB647,8/28/2019,18:00,TGD,8/28/2019,19:45,XMJ,C
B0227,135,FB650,8/28/2019,20:25,XMJ,8/28/2019,22:20,TGD,C
B0227,136,FB243,8/29/2019,8:30,TGD,8/29/2019,10:15,FBX,C
B0227,137,FB250,8/29/2019,11:20,FBX,8/29/2019,13:05,TGD,C
B0227,138,FB259,8/29/2019,15:00,TGD,8/29/2019,16:45,FBX,C
B0227,139,FB264,8/29/2019,17:35,FBX,8/29/2019,19:25,TGD,C
B0227,140,FB639,8/29/2019,20:15,TGD,8/29/2019,21:50,HWX,C
B0227,141,FB632,8/30/2019,7:35,HWX,8/30/2019,9:10,TGD,C
B0227,142,FB19,8/30/2019,10:00,TGD,8/30/2019,11:05,HOM,C
B0227,143,FB1717,8/30/2019,16:15,HOM,8/30/2019,18:10,NOU,C
B0227,144,FB1272,8/30/2019,18:50,NOU,8/30/2019,20:50,THJ,C
B0227,145,FB690,8/30/2019,21:35,THJ,8/30/2019,23:00,TGD,C
B0227,146,FB601,8/31/2019,7:35,TGD,8/31/2019,9:15,XMH,C
B0227,147,FB604,8/31/2019,9:55,XMH,8/31/2019,11:35,TGD,C
B0227,148,FB1893,8/31/2019,12:15,TGD,8/31/2019,13:10,TAN,C
B0227,149,FB1896,8/31/2019,17:20,TAN,8/31/2019,18:20,TGD,C
B0228,1,FB647,8/1/2019,18:00,TGD,8/1/2019,19:45,XMJ,C
B0228,2,FB650,8/1/2019,20:25,XMJ,8/1/2019,22:20,TGD,C
B0228,3,FB641,8/2/2019,8:20,TGD,8/2/2019,10:00,XMJ,C
B0228,4,FB644,8/2/2019,10:45,XMJ,8/2/2019,12:30,TGD,C
B0228,5,FB565,8/2/2019,13:10,TGD,8/2/2019,14:35,XNZ,C
B0228,6,FB1606,8/3/2019,11:45,XNZ,8/3/2019,12:30,HOM,C
B0228,7,FB1169,8/3/2019,13:10,HOM,8/3/2019,15:15,SXA,C
B0228,8,FB1170,8/3/2019,15:55,SXA,8/3/2019,17:55,HOM,C
B0228,9,FB16,8/4/2019,8:00,HOM,8/4/2019,9:15,TGD,C
B0228,10,FB61,8/4/2019,11:00,TGD,8/4/2019,12:40,NOU,C
B0228,11,FB4875,8/4/2019,15:45,NOU,8/4/2019,16:30,XBT,C
B0228,12,FB1146,8/5/2019,11:30,XBT,8/5/2019,13:30,HOM,C
B0228,13,FB2178,8/5/2019,14:10,HOM,8/5/2019,15:30,TGD,C
B0228,14,FB755,8/5/2019,16:40,TGD,8/5/2019,17:40,XMQ,C
B0228,15,FB758,8/5/2019,18:35,XMQ,8/5/2019,19:50,TGD,C
B0228,16,FB97,8/5/2019,20:30,TGD,8/5/2019,21:50,HOM,C
B0228,17,FB14,8/6/2019,7:30,HOM,8/6/2019,8:45,TGD,C
B0228,18,FB553,8/6/2019,10:15,TGD,8/6/2019,11:35,TXD,C
B0228,19,FB554,8/6/2019,12:20,TXD,8/6/2019,13:45,TGD,C
B0228,20,FB31,8/6/2019,15:00,TGD,8/6/2019,16:05,HOM,C
B0228,21,FB737,8/6/2019,17:00,HOM,8/6/2019,18:15,UDJ,C
B0228,22,FB740,8/6/2019,18:55,UDJ,8/6/2019,20:20,HOM,C
B0228,23,FB1731,8/7/2019,8:00,HOM,8/7/2019,10:00,SXA,C
B0228,24,FB1734,8/7/2019,10:40,SXA,8/7/2019,12:45,HOM,C
B0228,25,FB505,8/7/2019,14:10,HOM,8/7/2019,15:15,XMH,C
B0228,26,FB610,8/8/2019,15:40,XMH,8/8/2019,17:20,TGD,C
B0228,27,FB267,8/8/2019,18:00,TGD,8/8/2019,20:00,FBX,C
B0228,28,FB272,8/8/2019,20:45,FBX,8/8/2019,22:30,TGD,C
B0228,29,FB791,8/9/2019,8:15,TGD,8/9/2019,9:50,SHO,C
B0228,30,FB794,8/9/2019,10:30,SHO,8/9/2019,12:05,TGD,C
B0228,31,FB25,8/9/2019,13:00,TGD,8/9/2019,14:05,HOM,C
B0228,32,FB1155,8/9/2019,15:30,HOM,8/9/2019,16:35,XMH,C
B0228,33,FB1156,8/9/2019,17:15,XMH,8/9/2019,18:20,HOM,C
B0228,34,FB16,8/10/2019,8:00,HOM,8/10/2019,9:15,TGD,C
B0228,35,FB653,8/10/2019,10:20,TGD,8/10/2019,11:35,SXJ,C
B0228,36,FB656,8/10/2019,12:35,SXJ,8/10/2019,13:55,TGD,C
B0228,37,FB1097,8/10/2019,17:25,TGD,8/10/2019,19:55,SXA,C
B0228,38,FB478,8/10/2019,20:50,SXA,8/10/2019,23:15,TGD,C
B0228,39,FB15,8/11/2019,8:00,TGD,8/11/2019,9:05,HOM,C
B0228,40,FB775,8/11/2019,11:55,HOM,8/11/2019,13:50,NOU,C
B0228,41,FB66,8/11/2019,14:30,NOU,8/11/2019,16:05,TGD,C
B0228,42,FB637,8/11/2019,17:10,TGD,8/11/2019,18:45,HWX,C
B0228,43,FB632,8/12/2019,7:35,HWX,8/12/2019,9:10,TGD,C
B0228,44,FB653,8/12/2019,10:20,TGD,8/12/2019,11:35,SXJ,C
B0228,45,FB656,8/12/2019,12:35,SXJ,8/12/2019,13:55,TGD,C
B0228,46,FB637,8/12/2019,17:10,TGD,8/12/2019,18:45,HWX,C
B0228,47,FB632,8/13/2019,7:35,HWX,8/13/2019,9:10,TGD,C
B0228,48,FB553,8/13/2019,10:15,TGD,8/13/2019,11:35,TXD,C
B0228,49,FB554,8/13/2019,12:20,TXD,8/13/2019,13:45,TGD,C
B0228,50,FB259,8/13/2019,15:00,TGD,8/13/2019,16:45,FBX,C
B0228,51,FB264,8/13/2019,17:35,FBX,8/13/2019,19:25,TGD,C
B0228,52,FB399,8/13/2019,20:15,TGD,8/13/2019,21:15,UYS,C
B0228,53,FB394,8/14/2019,7:10,UYS,8/14/2019,8:15,TGD,C
B0228,54,FB55,8/14/2019,9:00,TGD,8/14/2019,10:35,NOU,C
B0228,55,FB774,8/14/2019,11:15,NOU,8/14/2019,13:05,HOM,C
B0228,56,FB777,8/14/2019,15:45,HOM,8/14/2019,17:35,NOU,C
B0228,57,FB380,8/14/2019,18:35,NOU,8/14/2019,20:30,SXJ,C
B0228,58,FB660,8/15/2019,20:05,SXJ,8/15/2019,21:25,TGD,C
B0228,59,FB53,8/16/2019,8:00,TGD,8/16/2019,9:30,NOU,C
B0228,60,FB58,8/16/2019,11:30,NOU,8/16/2019,13:05,TGD,C
B0228,61,FB257,8/16/2019,14:15,TGD,8/16/2019,16:00,FBX,C
B0228,62,FB262,8/16/2019,16:50,FBX,8/16/2019,18:40,TGD,C
B0228,63,FB629,8/16/2019,19:20,TGD,8/16/2019,21:00,XSJ,C
B0228,64,FB620,8/17/2019,8:00,XSJ,8/17/2019,9:45,TGD,C
B0228,65,FB753,8/17/2019,10:30,TGD,8/17/2019,11:30,XMQ,C
B0228,66,FB1173,8/17/2019,12:10,XMQ,8/17/2019,13:40,NOU,C
B0228,67,FB1174,8/17/2019,14:20,NOU,8/17/2019,15:55,XMQ,C
B0228,68,FB756,8/17/2019,16:35,XMQ,8/17/2019,17:45,TGD,C
B0228,69,FB387,8/17/2019,18:25,TGD,8/17/2019,19:45,YKJ,C
B0228,70,FB390,8/17/2019,20:25,YKJ,8/17/2019,21:55,TGD,C
B0228,71,FB313,8/18/2019,7:55,TGD,8/18/2019,8:50,OSY,C
B0228,72,FB316,8/18/2019,9:35,OSY,8/18/2019,10:45,TGD,C
B0228,73,FB535,8/18/2019,12:05,TGD,8/18/2019,13:25,OAX,C
B0228,74,FB536,8/18/2019,14:10,OAX,8/18/2019,15:30,TGD,C
B0228,75,FB537,8/18/2019,17:30,TGD,8/18/2019,18:45,OAX,C
B0228,76,FB540,8/18/2019,19:35,OAX,8/18/2019,20:55,TGD,C
B0228,77,FB561,8/19/2019,8:10,TGD,8/19/2019,9:35,XNZ,C
B0228,78,FB1606,8/19/2019,11:45,XNZ,8/19/2019,12:30,HOM,C
B0228,79,FB1169,8/19/2019,13:10,HOM,8/19/2019,15:15,SXA,C
B0228,80,FB1170,8/19/2019,15:55,SXA,8/19/2019,17:55,HOM,C
B0228,81,FB2176,8/20/2019,7:50,HOM,8/20/2019,9:10,TGD,C
B0228,82,FB2153,8/20/2019,10:20,TGD,8/20/2019,12:05,NOU,C
B0228,83,FB2154,8/20/2019,13:05,NOU,8/20/2019,14:50,TGD,C
B0228,84,FB285,8/20/2019,16:40,TGD,8/20/2019,17:55,OXU,C
B0228,85,FB286,8/20/2019,18:50,OXU,8/20/2019,20:10,TGD,C
B0228,86,FB15,8/21/2019,8:00,TGD,8/21/2019,9:05,HOM,C
B0228,87,FB24,8/21/2019,12:00,HOM,8/21/2019,13:15,TGD,C
B0228,88,FB655,8/21/2019,14:15,TGD,8/21/2019,15:30,SXJ,C
B0228,89,FB660,8/21/2019,20:05,SXJ,8/21/2019,21:25,TGD,C
B0228,90,FB641,8/22/2019,8:20,TGD,8/22/2019,10:00,XMJ,C
B0228,91,FB644,8/22/2019,10:45,XMJ,8/22/2019,12:30,TGD,C
B0228,92,FB565,8/22/2019,13:10,TGD,8/22/2019,14:35,XNZ,C
B0228,93,FB1606,8/23/2019,11:45,XNZ,8/23/2019,12:30,HOM,C
B0228,94,FB32,8/23/2019,16:00,HOM,8/23/2019,17:15,TGD,C
B0228,95,FB37,8/23/2019,18:00,TGD,8/23/2019,19:10,HOM,C
B0228,96,FB2176,8/24/2019,7:50,HOM,8/24/2019,9:10,TGD,C
B0228,97,FB653,8/24/2019,10:20,TGD,8/24/2019,11:35,SXJ,C
B0228,98,FB660,8/24/2019,20:05,SXJ,8/24/2019,21:25,TGD,C
B0228,99,FB641,8/25/2019,8:20,TGD,8/25/2019,10:00,XMJ,C
B0228,100,FB644,8/25/2019,10:45,XMJ,8/25/2019,12:30,TGD,C
B0228,101,FB565,8/25/2019,13:10,TGD,8/25/2019,14:35,XNZ,C
B0228,102,FB564,8/26/2019,10:15,XNZ,8/26/2019,11:35,TGD,C
B0228,103,FB1893,8/26/2019,12:15,TGD,8/26/2019,13:10,TAN,C
B0228,104,FB1896,8/26/2019,17:20,TAN,8/26/2019,18:20,TGD,C
B0228,105,FB77,8/26/2019,19:00,TGD,8/26/2019,20:35,NOU,C
B0228,106,FB774,8/27/2019,11:05,NOU,8/27/2019,12:55,HOM,C
B0228,107,FB2178,8/27/2019,14:10,HOM,8/27/2019,15:30,TGD,C
B0228,108,FB263,8/27/2019,16:25,TGD,8/27/2019,18:15,FBX,C
B0228,109,FB268,8/27/2019,19:10,FBX,8/27/2019,21:00,TGD,C
B0228,110,FB673,8/28/2019,8:15,TGD,8/28/2019,9:40,THJ,C
B0228,111,FB676,8/28/2019,10:25,THJ,8/28/2019,11:50,TGD,C
B0228,112,FB573,8/28/2019,13:05,TGD,8/28/2019,14:55,WXJ,C
B0228,113,FB574,8/28/2019,15:35,WXJ,8/28/2019,17:30,TGD,C
B0228,114,FB407,8/28/2019,18:10,TGD,8/28/2019,19:15,AXO,C
B0228,115,FB410,8/28/2019,20:00,AXO,8/28/2019,21:10,TGD,C
B0228,116,FB467,8/29/2019,8:35,TGD,8/29/2019,11:10,SXA,C
B0228,117,FB464,8/29/2019,12:00,SXA,8/29/2019,14:35,TGD,C
B0228,118,FB595,8/29/2019,17:15,TGD,8/29/2019,18:40,MYJ,C
B0228,119,FB598,8/29/2019,19:30,MYJ,8/29/2019,21:05,TGD,C
B0228,120,FB673,8/30/2019,8:15,TGD,8/30/2019,9:40,THJ,C
B0228,121,FB676,8/30/2019,10:25,THJ,8/30/2019,11:50,TGD,C
B0228,122,FB1101,8/30/2019,13:05,TGD,8/30/2019,14:20,OOJ,C
B0228,123,FB1102,8/30/2019,15:00,OOJ,8/30/2019,16:15,TGD,C
B0228,124,FB683,8/30/2019,17:10,TGD,8/30/2019,18:30,THJ,C
B0228,125,FB686,8/30/2019,19:15,THJ,8/30/2019,20:40,TGD,C
B0228,126,FB401,8/31/2019,7:50,TGD,8/31/2019,8:55,AXO,C
B0228,127,FB404,8/31/2019,9:40,AXO,8/31/2019,10:50,TGD,C
B0228,128,FB87,8/31/2019,12:00,TGD,8/31/2019,14:50,MMY,C
B0228,129,FB88,8/31/2019,15:35,MMY,8/31/2019,18:25,TGD,C
B0229,1,FB657,8/1/2019,18:05,TGD,8/1/2019,19:20,SXJ,C
B0229,2,FB660,8/1/2019,20:05,SXJ,8/1/2019,21:25,TGD,C
B0229,3,FB243,8/2/2019,8:30,TGD,8/2/2019,10:15,FBX,C
B0229,4,FB250,8/2/2019,11:20,FBX,8/2/2019,13:05,TGD,C
B0229,5,FB595,8/2/2019,17:15,TGD,8/2/2019,18:40,MYJ,C
B0229,6,FB598,8/2/2019,19:30,MYJ,8/2/2019,21:05,TGD,C
