em_no,leg_no,fl_no,dpt_date,dpt_time,dpt_ap,arr_date,arr_time,arr_ap,cls
B0249,10,FB37,8/5/2019,18:00,TGD,8/5/2019,19:10,HOM,F
B0249,11,FB412,8/6/2019,7:05,HOM,8/6/2019,8:20,TGD,F
B0249,12,FB267,8/7/2019,18:00,TGD,8/7/2019,20:00,FBX,F
B0249,13,FB272,8/7/2019,20:45,FBX,8/7/2019,22:30,TGD,F
B0249,14,FB407,8/8/2019,18:10,TGD,8/8/2019,19:15,AXO,F
B0249,15,FB410,8/8/2019,20:00,AXO,8/8/2019,21:10,TGD,F
B0249,16,FB267,8/9/2019,18:05,TGD,8/9/2019,20:05,FBX,F
B0249,17,FB272,8/9/2019,20:50,FBX,8/9/2019,22:35,TGD,F
B0249,18,FB2179,8/10/2019,18:10,TGD,8/10/2019,19:35,HOM,F
B0249,19,FB40,8/10/2019,20:20,HOM,8/10/2019,21:35,TGD,F
B0249,20,FB647,8/11/2019,18:05,TGD,8/11/2019,19:50,XMJ,F
B0249,21,FB650,8/11/2019,20:35,XMJ,8/11/2019,22:30,TGD,F
B0249,22,FB647,8/12/2019,18:05,TGD,8/12/2019,19:50,XMJ,F
B0249,23,FB650,8/12/2019,20:35,XMJ,8/12/2019,22:30,TGD,F
B0249,24,FB267,8/13/2019,18:05,TGD,8/13/2019,20:05,FBX,F
B0249,25,FB272,8/13/2019,20:50,FBX,8/13/2019,22:35,TGD,F
B0249,26,FB647,8/14/2019,18:05,TGD,8/14/2019,19:50,XMJ,F
B0249,27,FB650,8/14/2019,20:35,XMJ,8/14/2019,22:30,TGD,F
B0249,28,FB37,8/15/2019,18:00,TGD,8/15/2019,19:10,HOM,F
B0249,29,FB40,8/15/2019,20:20,HOM,8/15/2019,21:35,TGD,F
B0249,30,FB557,8/16/2019,17:40,TGD,8/16/2019,19:00,TXD,F
B0249,31,FB558,8/16/2019,19:45,TXD,8/16/2019,21:10,TGD,F
B0249,32,FB319,8/17/2019,18:05,TGD,8/17/2019,19:05,OSY,F
B0249,33,FB312,8/20/2019,7:10,OSY,8/20/2019,8:15,TGD,F
B0249,34,FB37,8/21/2019,18:00,TGD,8/21/2019,19:10,HOM,F
B0249,35,FB40,8/21/2019,20:20,HOM,8/21/2019,21:35,TGD,F
B0249,36,FB613,8/22/2019,17:40,TGD,8/22/2019,19:20,XMH,F
B0249,37,FB618,8/22/2019,20:05,XMH,8/22/2019,21:45,TGD,F
B0249,38,FB647,8/23/2019,18:00,TGD,8/23/2019,19:45,XMJ,F
B0249,39,FB650,8/23/2019,20:25,XMJ,8/23/2019,22:20,TGD,F
B0249,40,FB37,8/24/2019,18:00,TGD,8/24/2019,19:10,HOM,F
B0249,41,FB40,8/24/2019,20:20,HOM,8/24/2019,21:35,TGD,F
B0249,42,FB267,8/25/2019,18:00,TGD,8/25/2019,20:00,FBX,F
B0249,43,FB274,8/25/2019,21:10,FBX,8/25/2019,23:00,TGD,F
B0249,44,FB37,8/26/2019,18:00,TGD,8/26/2019,19:10,HOM,F
B0249,45,FB421,8/27/2019,8:00,HOM,8/27/2019,9:15,FBX,F
B0249,46,FB248,8/27/2019,10:10,FBX,8/27/2019,11:55,TGD,F
B0250,1,FB685,8/1/2019,18:15,TGD,8/1/2019,19:40,THJ,F
B0250,2,FB688,8/1/2019,20:20,THJ,8/1/2019,21:50,TGD,F
B0250,3,FB267,8/2/2019,18:00,TGD,8/2/2019,20:00,FBX,F
B0250,4,FB272,8/2/2019,20:45,FBX,8/2/2019,22:30,TGD,F
B0250,5,FB387,8/3/2019,18:25,TGD,8/3/2019,19:45,YKJ,F
B0250,6,FB390,8/3/2019,20:25,YKJ,8/3/2019,21:55,TGD,F
B0250,7,FB2159,8/4/2019,17:55,TGD,8/4/2019,20:40,SXA,F
B0250,8,FB474,8/5/2019,18:05,SXA,8/5/2019,20:35,TGD,F
B0250,9,FB647,8/6/2019,18:00,TGD,8/6/2019,19:45,XMJ,F
B0250,10,FB650,8/6/2019,20:25,XMJ,8/6/2019,22:20,TGD,F
B0250,11,FB647,8/7/2019,18:00,TGD,8/7/2019,19:45,XMJ,F
B0250,12,FB650,8/7/2019,20:25,XMJ,8/7/2019,22:20,TGD,F
B0250,13,FB387,8/8/2019,18:25,TGD,8/8/2019,19:45,YKJ,F
B0250,14,FB390,8/8/2019,20:25,YKJ,8/8/2019,21:55,TGD,F
B0250,15,FB2179,8/9/2019,18:10,TGD,8/9/2019,19:35,HOM,F
B0250,16,FB40,8/9/2019,20:20,HOM,8/9/2019,21:35,TGD,F
B0250,17,FB387,8/10/2019,18:25,TGD,8/10/2019,19:45,YKJ,F
B0250,18,FB390,8/11/2019,20:25,YKJ,8/11/2019,21:55,TGD,F
B0250,19,FB2179,8/12/2019,18:10,TGD,8/12/2019,19:35,HOM,F
B0250,20,FB421,8/13/2019,8:00,HOM,8/13/2019,9:15,FBX,F
B0250,21,FB248,8/13/2019,10:10,FBX,8/13/2019,11:55,TGD,F
B0250,22,FB319,8/14/2019,18:05,TGD,8/14/2019,19:05,OSY,F
B0250,23,FB322,8/15/2019,19:45,OSY,8/15/2019,20:50,TGD,F
B0250,24,FB8569,8/15/2019,21:35,TGD,8/15/2019,23:05,HOM,F
B0250,25,FB22,8/16/2019,11:00,HOM,8/16/2019,12:15,TGD,F
B0250,26,FB2159,8/16/2019,17:55,TGD,8/16/2019,20:40,SXA,F
B0250,27,FB1734,8/17/2019,10:40,SXA,8/17/2019,12:45,HOM,F
B0250,28,FB777,8/17/2019,15:45,HOM,8/17/2019,17:35,NOU,F
B0250,29,FB380,8/17/2019,18:35,NOU,8/17/2019,20:30,SXJ,F
B0250,30,FB660,8/18/2019,20:05,SXJ,8/18/2019,21:25,TGD,F
B0250,31,FB685,8/19/2019,18:15,TGD,8/19/2019,19:40,THJ,F
B0250,32,FB688,8/19/2019,20:20,THJ,8/19/2019,21:50,TGD,F
B0250,33,FB75,8/20/2019,18:00,TGD,8/20/2019,19:35,NOU,F
B0250,34,FB82,8/20/2019,20:30,NOU,8/20/2019,22:10,TGD,F
B0250,35,FB557,8/21/2019,17:40,TGD,8/21/2019,19:00,TXD,F
B0250,36,FB558,8/27/2019,19:45,TXD,8/27/2019,21:10,TGD,F
B0250,37,FB657,8/28/2019,18:05,TGD,8/28/2019,19:20,SXJ,F
B0250,38,FB660,8/28/2019,20:05,SXJ,8/28/2019,21:25,TGD,F
B0251,1,FB495,8/1/2019,18:25,TGD,8/1/2019,19:40,GKS,F
B0251,2,FB301,8/3/2019,8:40,GKS,8/3/2019,10:55,SXA,F
B0251,3,FB1872,8/3/2019,15:15,SXA,8/3/2019,16:50,GKU,F
B0251,4,FB786,8/3/2019,17:35,GKU,8/3/2019,18:45,HOM,F
B0251,5,FB16,8/4/2019,8:00,HOM,8/4/2019,9:15,TGD,F
B0251,6,FB657,8/5/2019,18:05,TGD,8/5/2019,19:20,SXJ,F
B0251,7,FB652,8/7/2019,7:10,SXJ,8/7/2019,8:25,TGD,F
B0251,8,FB495,8/8/2019,18:25,TGD,8/8/2019,19:40,GKS,F
B0251,9,FB703,8/10/2019,9:45,GKS,8/10/2019,11:30,NOU,F
B0251,10,FB706,8/10/2019,12:10,NOU,8/10/2019,13:55,GKS,F
B0251,11,FB449,8/10/2019,20:10,GKS,8/10/2019,21:35,FBX,F
B0251,12,FB1203,8/11/2019,8:45,FBX,8/11/2019,10:30,SXA,F
B0251,13,FB770,8/11/2019,16:50,SXA,8/11/2019,18:55,HOM,F
B0251,14,FB16,8/12/2019,8:00,HOM,8/12/2019,9:15,TGD,F
B0251,15,FB2179,8/13/2019,18:10,TGD,8/13/2019,19:35,HOM,F
B0251,16,FB40,8/13/2019,20:20,HOM,8/13/2019,21:35,TGD,F
B0251,17,FB657,8/14/2019,18:05,TGD,8/14/2019,19:20,SXJ,F
B0251,18,FB660,8/14/2019,20:05,SXJ,8/14/2019,21:25,TGD,F
B0251,19,FB267,8/15/2019,18:05,TGD,8/15/2019,20:05,FBX,F
B0251,20,FB274,8/15/2019,21:10,FBX,8/15/2019,23:00,TGD,F
B0251,21,FB75,8/16/2019,18:00,TGD,8/16/2019,19:35,NOU,F
B0251,22,FB82,8/16/2019,20:30,NOU,8/16/2019,22:10,TGD,F
B0251,23,FB647,8/17/2019,18:05,TGD,8/17/2019,19:50,XMJ,F
B0251,24,FB650,8/17/2019,20:35,XMJ,8/17/2019,22:30,TGD,F
B0251,25,FB647,8/18/2019,18:05,TGD,8/18/2019,19:50,XMJ,F
B0251,26,FB650,8/18/2019,20:35,XMJ,8/18/2019,22:30,TGD,F
B0251,27,FB2179,8/19/2019,18:10,TGD,8/19/2019,19:35,HOM,F
B0251,28,FB1731,8/20/2019,8:00,HOM,8/20/2019,10:00,SXA,F
B0251,29,FB1734,8/20/2019,10:40,SXA,8/20/2019,12:45,HOM,F
B0251,30,FB28,8/20/2019,14:00,HOM,8/20/2019,15:15,TGD,F
B0251,31,FB2145,8/21/2019,17:50,TGD,8/21/2019,19:55,FBX,F
B0251,32,FB272,8/21/2019,20:45,FBX,8/21/2019,22:30,TGD,F
B0251,33,FB557,8/22/2019,17:40,TGD,8/22/2019,19:00,TXD,F
B0251,34,FB558,8/29/2019,19:45,TXD,8/29/2019,21:10,TGD,F
B0251,35,FB1097,8/30/2019,17:15,TGD,8/30/2019,19:45,SXA,F
B0251,36,FB478,8/30/2019,20:50,SXA,8/30/2019,23:15,TGD,F
B0252,1,FB387,8/1/2019,18:25,TGD,8/1/2019,19:45,YKJ,F
B0252,2,FB390,8/1/2019,20:25,YKJ,8/1/2019,21:55,TGD,F
B0252,3,FB37,8/2/2019,18:00,TGD,8/2/2019,19:10,HOM,F
B0252,4,FB40,8/2/2019,20:20,HOM,8/2/2019,21:35,TGD,F
B0252,5,FB495,8/3/2019,18:25,TGD,8/3/2019,19:40,GKS,F
B0252,6,FB449,8/4/2019,20:10,GKS,8/4/2019,21:35,FBX,F
B0252,7,FB1203,8/5/2019,8:45,FBX,8/5/2019,10:30,SXA,F
B0252,8,FB1872,8/5/2019,15:15,SXA,8/5/2019,16:50,GKU,F
B0252,9,FB786,8/5/2019,17:35,GKU,8/5/2019,18:45,HOM,F
B0252,10,FB541,8/6/2019,7:10,HOM,8/6/2019,8:20,XSJ,F
B0252,11,FB620,8/8/2019,8:00,XSJ,8/8/2019,9:45,TGD,F
B0252,12,FB685,8/8/2019,18:15,TGD,8/8/2019,19:40,THJ,F
B0252,13,FB672,8/9/2019,7:35,THJ,8/9/2019,9:00,TGD,F
B0252,14,FB657,8/9/2019,18:05,TGD,8/9/2019,19:20,SXJ,F
B0252,15,FB652,8/10/2019,7:10,SXJ,8/10/2019,8:25,TGD,F
B0252,16,FB37,8/11/2019,18:00,TGD,8/11/2019,19:10,HOM,F
B0252,17,FB511,8/11/2019,19:55,HOM,8/11/2019,21:00,XMH,F
B0252,18,FB508,8/12/2019,15:50,XMH,8/12/2019,16:55,HOM,F
B0252,19,FB1647,8/12/2019,17:50,HOM,8/12/2019,18:40,MYJ,F
B0252,20,FB598,8/12/2019,19:30,MYJ,8/12/2019,21:05,TGD,F
B0252,21,FB407,8/13/2019,18:10,TGD,8/13/2019,19:15,AXO,F
B0252,22,FB410,8/13/2019,20:00,AXO,8/13/2019,21:10,TGD,F
B0252,23,FB407,8/14/2019,18:10,TGD,8/14/2019,19:15,AXO,F
B0252,24,FB410,8/14/2019,20:00,AXO,8/14/2019,21:10,TGD,F
B0252,25,FB319,8/15/2019,18:05,TGD,8/15/2019,19:05,OSY,F
B0252,26,FB322,8/16/2019,19:45,OSY,8/16/2019,20:50,TGD,F
B0252,27,FB8569,8/16/2019,21:35,TGD,8/16/2019,23:05,HOM,F
B0252,28,FB22,8/17/2019,11:00,HOM,8/17/2019,12:15,TGD,F
B0252,29,FB75,8/17/2019,18:00,TGD,8/17/2019,19:35,NOU,F
B0252,30,FB82,8/17/2019,20:30,NOU,8/17/2019,22:10,TGD,F
B0252,31,FB2179,8/18/2019,18:10,TGD,8/18/2019,19:35,HOM,F
B0252,32,FB40,8/18/2019,20:20,HOM,8/18/2019,21:35,TGD,F
B0252,33,FB495,8/19/2019,18:25,TGD,8/19/2019,19:40,GKS,F
B0252,34,FB449,8/21/2019,20:10,GKS,8/21/2019,21:35,FBX,F
B0252,35,FB1203,8/22/2019,8:45,FBX,8/22/2019,10:30,SXA,F
B0252,36,FB764,8/22/2019,11:10,SXA,8/22/2019,13:10,HOM,F
B0252,37,FB2178,8/22/2019,14:10,HOM,8/22/2019,15:30,TGD,F
B0252,38,FB75,8/23/2019,18:00,TGD,8/23/2019,19:35,NOU,F
B0252,39,FB82,8/23/2019,20:30,NOU,8/23/2019,22:10,TGD,F
B0252,40,FB657,8/24/2019,18:05,TGD,8/24/2019,19:20,SXJ,F
B0252,41,FB660,8/24/2019,20:05,SXJ,8/24/2019,21:25,TGD,F
B0252,42,FB685,8/25/2019,18:15,TGD,8/25/2019,19:40,THJ,F
B0252,43,FB688,8/25/2019,20:20,THJ,8/25/2019,21:50,TGD,F
B0252,44,FB657,8/26/2019,18:05,TGD,8/26/2019,19:20,SXJ,F
B0252,45,FB652,8/30/2019,7:10,SXJ,8/30/2019,8:25,TGD,F
B0252,46,FB75,8/31/2019,18:00,TGD,8/31/2019,19:35,NOU,F
B0252,47,FB82,8/31/2019,20:30,NOU,8/31/2019,22:10,TGD,F
B0253,1,FB617,8/1/2019,18:50,TGD,8/1/2019,20:25,XMH,F
B0253,2,FB602,8/3/2019,8:05,XMH,8/3/2019,9:45,TGD,F
B0253,3,FB647,8/4/2019,18:00,TGD,8/4/2019,19:45,XMJ,F
B0253,4,FB650,8/4/2019,20:25,XMJ,8/4/2019,22:20,TGD,F
B0253,5,FB2179,8/5/2019,18:10,TGD,8/5/2019,19:35,HOM,F
B0253,6,FB14,8/6/2019,7:30,HOM,8/6/2019,8:45,TGD,F
B0253,7,FB657,8/7/2019,18:05,TGD,8/7/2019,19:20,SXJ,F
B0253,8,FB660,8/7/2019,20:05,SXJ,8/7/2019,21:25,TGD,F
B0253,9,FB617,8/8/2019,18:50,TGD,8/8/2019,20:25,XMH,F
B0253,10,FB602,8/9/2019,8:05,XMH,8/9/2019,9:45,TGD,F
B0253,11,FB407,8/9/2019,18:10,TGD,8/9/2019,19:15,AXO,F
B0253,12,FB402,8/10/2019,7:30,AXO,8/10/2019,8:35,TGD,F
B0253,13,FB407,8/10/2019,18:10,TGD,8/10/2019,19:15,AXO,F
B0253,14,FB402,8/11/2019,7:30,AXO,8/11/2019,8:35,TGD,F
B0253,15,FB319,8/11/2019,18:05,TGD,8/11/2019,19:05,OSY,F
B0253,16,FB312,8/12/2019,7:10,OSY,8/12/2019,8:15,TGD,F
B0253,17,FB685,8/13/2019,18:15,TGD,8/13/2019,19:40,THJ,F
B0253,18,FB688,8/13/2019,20:20,THJ,8/13/2019,21:50,TGD,F
B0253,19,FB2179,8/14/2019,18:10,TGD,8/14/2019,19:35,HOM,F
B0253,20,FB40,8/14/2019,20:20,HOM,8/14/2019,21:35,TGD,F
B0253,21,FB647,8/15/2019,18:05,TGD,8/15/2019,19:50,XMJ,F
B0253,22,FB650,8/15/2019,20:35,XMJ,8/15/2019,22:30,TGD,F
B0253,23,FB37,8/16/2019,18:00,TGD,8/16/2019,19:10,HOM,F
B0253,24,FB511,8/16/2019,19:55,HOM,8/16/2019,21:00,XMH,F
B0253,25,FB602,8/18/2019,8:05,XMH,8/18/2019,9:45,TGD,F
B0253,26,FB267,8/18/2019,18:05,TGD,8/18/2019,20:05,FBX,F
B0253,27,FB432,8/19/2019,7:30,FBX,8/19/2019,8:45,GKS,F
B0253,28,FB717,8/21/2019,19:30,GKS,8/21/2019,21:10,NOU,F
B0253,29,FB988,8/21/2019,21:50,NOU,8/21/2019,23:30,TGD,F
B0253,30,FB2159,8/22/2019,17:55,TGD,8/22/2019,20:40,SXA,F
B0253,31,FB1168,8/23/2019,10:20,SXA,8/23/2019,12:25,HOM,F
B0253,32,FB1165,8/23/2019,13:25,HOM,8/23/2019,15:50,HUK,F
B0253,33,FB1166,8/23/2019,16:30,HUK,8/23/2019,18:55,HOM,F
B0253,34,FB739,8/23/2019,19:40,HOM,8/23/2019,20:55,UDJ,F
B0253,35,FB740,8/24/2019,18:55,UDJ,8/24/2019,20:20,HOM,F
B0253,36,FB100,8/24/2019,21:35,HOM,8/24/2019,22:50,TGD,F
B0253,37,FB39,8/25/2019,19:00,TGD,8/25/2019,20:15,HOM,F
B0253,38,FB1795,8/26/2019,9:15,HOM,8/26/2019,11:20,MMC,F
B0253,39,FB1796,8/26/2019,12:00,MMC,8/26/2019,14:25,HOM,F
B0253,40,FB32,8/26/2019,16:00,HOM,8/26/2019,17:15,TGD,F
B0253,41,FB319,8/27/2019,18:05,TGD,8/27/2019,19:05,OSY,F
B0253,42,FB312,8/29/2019,7:10,OSY,8/29/2019,8:15,TGD,F
B0253,43,FB647,8/30/2019,18:00,TGD,8/30/2019,19:45,XMJ,F
B0253,44,FB650,8/30/2019,20:25,XMJ,8/30/2019,22:20,TGD,F
B0254,1,FB649,8/1/2019,18:55,TGD,8/1/2019,20:40,XMJ,F
B0254,2,FB526,8/2/2019,17:30,XMJ,8/2/2019,18:35,HOM,F
B0254,3,FB529,8/2/2019,19:40,HOM,8/2/2019,20:50,XMJ,F
B0254,4,FB642,8/3/2019,8:25,XMJ,8/3/2019,10:05,TGD,F
B0254,5,FB569,8/3/2019,18:55,TGD,8/3/2019,20:15,XNZ,F
B0254,6,FB562,8/5/2019,7:35,XNZ,8/5/2019,8:55,TGD,F
B0254,7,FB407,8/5/2019,18:10,TGD,8/5/2019,19:15,AXO,F
B0254,8,FB402,8/6/2019,7:30,AXO,8/6/2019,8:35,TGD,F
B0254,9,FB2179,8/7/2019,18:10,TGD,8/7/2019,19:35,HOM,F
B0254,10,FB40,8/7/2019,20:20,HOM,8/7/2019,21:35,TGD,F
B0254,11,FB569,8/8/2019,18:55,TGD,8/8/2019,20:15,XNZ,F
B0254,12,FB1606,8/9/2019,11:45,XNZ,8/9/2019,12:30,HOM,F
B0254,13,FB1169,8/9/2019,13:10,HOM,8/9/2019,15:15,SXA,F
B0254,14,FB1170,8/9/2019,15:55,SXA,8/9/2019,17:55,HOM,F
B0254,15,FB511,8/9/2019,19:55,HOM,8/9/2019,21:00,XMH,F
B0254,16,FB602,8/10/2019,8:05,XMH,8/10/2019,9:45,TGD,F
B0254,17,FB685,8/10/2019,18:15,TGD,8/10/2019,19:40,THJ,F
B0254,18,FB672,8/11/2019,7:35,THJ,8/11/2019,9:00,TGD,F
B0254,19,FB657,8/12/2019,18:05,TGD,8/12/2019,19:20,SXJ,F
B0254,20,FB652,8/14/2019,7:10,SXJ,8/14/2019,8:25,TGD,F
B0254,21,FB657,8/15/2019,18:05,TGD,8/15/2019,19:20,SXJ,F
B0254,22,FB660,8/15/2019,20:05,SXJ,8/15/2019,21:25,TGD,F
B0254,23,FB647,8/16/2019,18:05,TGD,8/16/2019,19:50,XMJ,F
B0254,24,FB650,8/16/2019,20:35,XMJ,8/16/2019,22:30,TGD,F
B0254,25,FB267,8/17/2019,18:05,TGD,8/17/2019,20:05,FBX,F
B0254,26,FB272,8/17/2019,20:50,FBX,8/17/2019,22:35,TGD,F
B0254,27,FB407,8/18/2019,18:10,TGD,8/18/2019,19:15,AXO,F
B0254,28,FB410,8/18/2019,20:00,AXO,8/18/2019,21:10,TGD,F
B0254,29,FB617,8/19/2019,18:50,TGD,8/19/2019,20:25,XMH,F
B0254,30,FB602,8/22/2019,8:05,XMH,8/22/2019,9:45,TGD,F
B0254,31,FB267,8/22/2019,18:00,TGD,8/22/2019,20:00,FBX,F
B0254,32,FB432,8/23/2019,7:30,FBX,8/23/2019,8:45,GKS,F
B0254,33,FB449,8/24/2019,20:10,GKS,8/24/2019,21:35,FBX,F
B0254,34,FB246,8/25/2019,9:25,FBX,8/25/2019,11:10,TGD,F
B0254,35,FB2179,8/25/2019,18:10,TGD,8/25/2019,19:35,HOM,F
B0254,36,FB523,8/26/2019,9:15,HOM,8/26/2019,10:25,XMJ,F
B0254,37,FB522,8/27/2019,7:35,XMJ,8/27/2019,8:40,HOM,F
B0254,38,FB22,8/27/2019,11:00,HOM,8/27/2019,12:15,TGD,F
B0255,1,FB269,8/1/2019,19:00,TGD,8/1/2019,20:50,FBX,F
B0255,2,FB434,8/2/2019,9:10,FBX,8/2/2019,10:25,GKS,F
B0255,3,FB301,8/4/2019,8:40,GKS,8/4/2019,10:55,SXA,F
B0255,4,FB1868,8/4/2019,15:15,SXA,8/4/2019,16:50,XMJ,F
B0255,5,FB526,8/4/2019,17:30,XMJ,8/4/2019,18:35,HOM,F
B0255,6,FB731,8/5/2019,8:05,HOM,8/5/2019,9:20,UDJ,F
B0255,7,FB734,8/5/2019,10:00,UDJ,8/5/2019,11:20,HOM,F
B0255,8,FB24,8/5/2019,12:00,HOM,8/5/2019,13:15,TGD,F
B0255,9,FB267,8/6/2019,18:00,TGD,8/6/2019,20:00,FBX,F
B0255,10,FB274,8/6/2019,21:10,FBX,8/6/2019,23:00,TGD,F
B0255,11,FB407,8/7/2019,18:10,TGD,8/7/2019,19:15,AXO,F
B0255,12,FB410,8/7/2019,20:00,AXO,8/7/2019,21:10,TGD,F
B0255,13,FB649,8/8/2019,18:55,TGD,8/8/2019,20:40,XMJ,F
B0255,14,FB642,8/9/2019,8:25,XMJ,8/9/2019,10:05,TGD,F
B0255,15,FB685,8/9/2019,18:15,TGD,8/9/2019,19:40,THJ,F
B0255,16,FB672,8/10/2019,7:35,THJ,8/10/2019,9:00,TGD,F
B0255,17,FB657,8/11/2019,18:05,TGD,8/11/2019,19:20,SXJ,F
B0255,18,FB660,8/12/2019,20:05,SXJ,8/12/2019,21:25,TGD,F
B0255,19,FB387,8/13/2019,18:25,TGD,8/13/2019,19:45,YKJ,F
B0255,20,FB390,8/13/2019,20:25,YKJ,8/13/2019,21:55,TGD,F
B0255,21,FB685,8/14/2019,18:15,TGD,8/14/2019,19:40,THJ,F
B0255,22,FB688,8/14/2019,20:20,THJ,8/14/2019,21:50,TGD,F
B0255,23,FB407,8/15/2019,18:10,TGD,8/15/2019,19:15,AXO,F
B0255,24,FB410,8/15/2019,20:00,AXO,8/15/2019,21:10,TGD,F
B0255,25,FB267,8/16/2019,18:05,TGD,8/16/2019,20:05,FBX,F
B0255,26,FB272,8/16/2019,20:50,FBX,8/16/2019,22:35,TGD,F
B0255,27,FB2179,8/17/2019,18:10,TGD,8/17/2019,19:35,HOM,F
B0255,28,FB40,8/17/2019,20:20,HOM,8/17/2019,21:35,TGD,F
B0255,29,FB685,8/18/2019,18:15,TGD,8/18/2019,19:40,THJ,F
B0255,30,FB688,8/18/2019,20:20,THJ,8/18/2019,21:50,TGD,F
B0255,31,FB569,8/19/2019,18:55,TGD,8/19/2019,20:15,XNZ,F
B0255,32,FB1606,8/20/2019,11:45,XNZ,8/20/2019,12:30,HOM,F
B0255,33,FB1169,8/20/2019,13:10,HOM,8/20/2019,15:15,SXA,F
B0255,34,FB1170,8/20/2019,15:55,SXA,8/20/2019,17:55,HOM,F
B0255,35,FB38,8/20/2019,19:00,HOM,8/20/2019,20:15,TGD,F
B0255,36,FB2159,8/21/2019,17:55,TGD,8/21/2019,20:40,SXA,F
B0255,37,FB1868,8/22/2019,15:15,SXA,8/22/2019,16:50,XMJ,F
B0255,38,FB650,8/22/2019,20:25,XMJ,8/22/2019,22:20,TGD,F
B0255,39,FB37,8/23/2019,18:00,TGD,8/23/2019,19:10,HOM,F
B0255,40,FB40,8/23/2019,20:20,HOM,8/23/2019,21:35,TGD,F
B0255,41,FB2179,8/24/2019,18:10,TGD,8/24/2019,19:35,HOM,F
B0255,42,FB1731,8/25/2019,8:00,HOM,8/25/2019,10:00,SXA,F
B0255,43,FB1734,8/25/2019,10:40,SXA,8/25/2019,12:45,HOM,F
B0255,44,FB28,8/25/2019,14:00,HOM,8/25/2019,15:15,TGD,F
B0256,1,FB389,8/2/2019,20:05,TGD,8/2/2019,21:25,YKJ,F
B0256,2,FB382,8/5/2019,7:20,YKJ,8/5/2019,8:40,TGD,F
B0256,3,FB799,8/6/2019,19:20,TGD,8/6/2019,20:55,SHO,F
B0256,4,FB792,8/10/2019,7:35,SHO,8/10/2019,9:10,TGD,F
B0256,5,FB287,8/11/2019,19:20,TGD,8/11/2019,20:35,OXU,F
B0256,6,FB284,8/14/2019,15:20,OXU,8/14/2019,16:40,TGD,F
B0256,7,FB457,8/14/2019,19:25,TGD,8/14/2019,21:20,TUK,F
B0256,8,FB1100,8/14/2019,23:10,TUK,8/15/2019,1:00,TGD,F
B0256,9,FB669,8/16/2019,19:25,TGD,8/16/2019,21:15,GKU,F
B0256,10,FB662,8/18/2019,8:15,GKU,8/18/2019,10:05,TGD,F
B0256,11,FB271,8/19/2019,19:30,TGD,8/19/2019,21:20,FBX,F
B0256,12,FB270,8/20/2019,19:40,FBX,8/20/2019,21:25,TGD,F
B0256,13,FB77,8/21/2019,19:00,TGD,8/21/2019,20:35,NOU,F
B0256,14,FB774,8/22/2019,11:05,NOU,8/22/2019,12:55,HOM,F
B0256,15,FB30,8/22/2019,15:00,HOM,8/22/2019,16:15,TGD,F
B0257,1,FB39,8/1/2019,19:00,TGD,8/1/2019,20:15,HOM,F
B0257,2,FB771,8/2/2019,8:40,HOM,8/2/2019,10:30,NOU,F
B0257,3,FB778,8/2/2019,16:50,NOU,8/2/2019,18:40,HOM,F
B0257,4,FB1731,8/3/2019,8:00,HOM,8/3/2019,10:00,SXA,F
B0257,5,FB1734,8/3/2019,10:40,SXA,8/3/2019,12:45,HOM,F
B0257,6,FB1141,8/3/2019,14:40,HOM,8/3/2019,16:35,NOU,F
B0257,7,FB780,8/3/2019,17:55,NOU,8/3/2019,19:45,HOM,F
B0257,8,FB1731,8/4/2019,8:00,HOM,8/4/2019,10:00,SXA,F
B0257,9,FB1734,8/4/2019,10:40,SXA,8/4/2019,12:45,HOM,F
B0257,10,FB1141,8/4/2019,14:40,HOM,8/4/2019,16:35,NOU,F
B0257,11,FB780,8/4/2019,17:55,NOU,8/4/2019,19:45,HOM,F
B0257,12,FB577,8/5/2019,8:25,HOM,8/5/2019,10:20,NOU,F
B0257,13,FB774,8/5/2019,11:05,NOU,8/5/2019,12:55,HOM,F
B0257,14,FB1717,8/5/2019,16:15,HOM,8/5/2019,18:10,NOU,F
B0257,15,FB50,8/6/2019,7:30,NOU,8/6/2019,9:05,TGD,F
B0257,16,FB37,8/6/2019,18:00,TGD,8/6/2019,19:10,HOM,F
B0257,17,FB421,8/7/2019,8:00,HOM,8/7/2019,9:15,FBX,F
B0257,18,FB248,8/7/2019,10:10,FBX,8/7/2019,11:55,TGD,F
B0257,19,FB39,8/8/2019,19:00,TGD,8/8/2019,20:15,HOM,F
B0257,20,FB1145,8/9/2019,9:00,HOM,8/9/2019,10:55,XBT,F
B0257,21,FB1146,8/11/2019,11:30,XBT,8/11/2019,13:30,HOM,F
B0257,22,FB505,8/11/2019,14:10,HOM,8/11/2019,15:15,XMH,F
B0257,23,FB1156,8/11/2019,17:15,XMH,8/11/2019,18:20,HOM,F
B0257,24,FB739,8/11/2019,19:40,HOM,8/11/2019,20:55,UDJ,F
B0257,25,FB740,8/12/2019,18:55,UDJ,8/12/2019,20:20,HOM,F
B0257,26,FB731,8/13/2019,8:05,HOM,8/13/2019,9:20,UDJ,F
B0257,27,FB734,8/14/2019,10:00,UDJ,8/14/2019,11:20,HOM,F
B0257,28,FB1141,8/14/2019,14:40,HOM,8/14/2019,16:35,NOU,F
B0257,29,FB780,8/14/2019,17:55,NOU,8/14/2019,19:45,HOM,F
